ESNTL_ID,MLSFC_NM,FCLTY_NM,CTPRVN_NM,SIGNGU_NM,FCLTY_ROAD_NM_ADDR,LNM_ADDR
KCOWRPO23N000016413,자연_공원,참새,서울,동작구,서울특별시 동작구 여의대방로24나길 18,서울 동작구 대방동 414-7
KCOWRPO23N000016414,자연_공원,박장,서울,강서구,,서울 강서구 화곡동 56-25
KCOWRPO23N000016444,자연_공원,벌말,서울,강북구,서울특별시 강북구 오현로 207,서울 강북구 번동 234
KCOWRPO23N000016464,자연_공원,학마을,서울,양천구,,서울 양천구 신정동 1293-4
KCOWRPO23N000016466,자연_공원,신세계,서울,양천구,,서울 양천구 신정동 119-3
KCOWRPO23N000016467,자연_공원,신정,서울,양천구,서울특별시 양천구 신목로12길 22,서울 양천구 신정동 1309
KCOWRPO23N000016468,자연_공원,단지,서울,양천구,서울특별시 양천구 중앙로36길 15,서울 양천구 신정동 1323
KCOWRPO23N000016469,자연_공원,꽃사과,서울,양천구,서울특별시 양천구 목동서로 340,서울 양천구 신정동 312
KCOWRPO23N000016471,자연_공원,꿈나무,서울,동작구,서울특별시 동작구 장승배기로4길 9,서울 동작구 상도동 521
KCOWRPO23N000016475,자연_공원,온수도시자연공원,서울,양천구,,서울 양천구 신정동 814
KCOWRPO23N000016484,자연_공원,강신,서울,양천구,,서울 양천구 신월동 1012-2
KCOWRPO23N000016488,자연_공원,방아다리,서울,동대문구,,서울 동대문구 제기동 132-1
KCOWRPO23N000016491,자연_공원,꿀벌,서울,양천구,,서울 양천구 신월동 531
KCOWRPO23N000016629,자연_공원,신길12구역소공원,서울,영등포구,,서울 영등포구 신길동 4964-6
KCOWRPO23N000016630,자연_공원,신길9구역소공원,서울,영등포구,,서울 영등포구 신길동 4969-1
KCOWRPO23N000016631,자연_공원,신길8구역소공원,서울,영등포구,,서울 영등포구 신길동 4967-1
KCOWRPO23N000016659,자연_공원,성북,서울,성북구,,서울 성북구 돈암동 15-10
KCOWRPO23N000016704,자연_공원,꽃보라공원,서울,강동구,서울특별시 강동구 아리수로93길 40,서울 강동구 강일동 674
KCOWRPO23N000016726,자연_공원,달님공원,서울,강동구,서울특별시 강동구 양재대로112길 52,서울 강동구 길동 405-21
KCOWRPO23N000016782,자연_공원,나누리,서울,노원구,서울특별시 노원구 한글비석로 480,서울 노원구 상계동 639
KCOWRPO23N000016800,자연_공원,중계소공원2,서울,노원구,서울특별시 노원구 동일로204길 1-2 부근,서울 노원구 중계동 514-8
KCOWRPO23N000016880,자연_공원,벽오산,서울,강북구,,서울 강북구 미아동 258-56
KCOWRPO23N000016906,자연_공원,들꽃,서울,강서구,,서울 강서구 마곡동 1526
KCOWRPO23N000016907,자연_공원,도레미,서울,강서구,서울특별시 강서구 방화대로42길 36,서울 강서구 마곡동 1406
KCOWRPO23N000016909,자연_공원,문성,서울,관악구,서울특별시 관악구 시흥대로164길 27,서울 관악구 신림동 1661-15
KCOWRPO23N000016910,자연_공원,긴등,서울,강서구,,서울 강서구 방화동 247-201
KCOWRPO23N000016912,자연_공원,쌈지,서울,금천구,,서울 금천구 독산동 189-1
KCOWRPO23N000016916,자연_공원,활주로,서울,강서구,,서울 강서구 공항동 1341
KCOWRPO23N000016917,자연_공원,꿈빛,서울,성북구,서울특별시 성북구 보문로29길 106,서울 성북구 삼선동3가 30-4
KCOWRPO23N000016918,자연_공원,가곡,서울,강서구,,서울 강서구 내발산동 657-2
KCOWRPO23N000016920,자연_공원,신광명,서울,강서구,서울특별시 강서구 시장도매인로 15,서울 강서구 외발산동 427
KCOWRPO23N000016923,자연_공원,광명,서울,강서구,서울특별시 강서구 남부순환로19길 105,서울 강서구 외발산동 221-1
KCOWRPO23N000016925,자연_공원,진달래,서울,동대문구,,서울 동대문구 휘경동 49-384
KCOWRPO23N000016928,자연_공원,이태원어린이놀이터,서울,용산구,,서울 용산구 이태원동 190-11
KCOWRPO23N000016930,자연_공원,독서당공원,서울,용산구,,서울 용산구 한남동 1-32
KCOWRPO23N000016931,자연_공원,이태원마을숲,서울,용산구,,서울 용산구 이태원동 260-87
KCOWRPO23N000016933,자연_공원,신사목련공원,서울,강남구,,서울 강남구 신사동 567-37
KCOWRPO23N000016937,자연_공원,논현무궁화공원,서울,강남구,,서울 강남구 논현동 205-7
KCOWRPO23N000016939,자연_공원,논현은행나무공원,서울,강남구,,서울 강남구 논현동 47-13
KCOWRPO23N000016940,자연_공원,논현목련공원,서울,강남구,,서울 강남구 논현동 137-18
KCOWRPO23N000016941,자연_공원,논현까치공원,서울,강남구,,서울 강남구 논현동 162-11
KCOWRPO23N000016942,자연_공원,아크로힐스소공원,서울,강남구,,서울 강남구 논현동 276-2
KCOWRPO23N000016943,자연_공원,역삼나들이소공원,서울,강남구,,서울 강남구 역삼동 716-5
KCOWRPO23N000016944,자연_공원,도곡동 426-9(로덴하우스)소공원,서울,강남구,,서울 강남구 도곡동 462-9
KCOWRPO23N000016945,자연_공원,도곡단비소공원,서울,강남구,,서울 강남구 도곡동 539-6
KCOWRPO23N000016946,자연_공원,다솜소공원,서울,강남구,,서울 강남구 역삼동 763-18
KCOWRPO23N000016950,자연_공원,한강대로공원,서울,용산구,,서울 용산구 한강로3가 65-587
KCOWRPO23N000017012,자연_공원,궁마을공원,서울,강남구,,서울 강남구 수서동 465-15
KCOWRPO23N000017014,자연_공원,일원목련공원,서울,강남구,,서울 강남구 일원동 658
KCOWRPO23N000017015,자연_공원,일원은행나무공원,서울,강남구,,서울 강남구 일원동 615-2
KCOWRPO23N000017036,자연_공원,은행나무어린이공원,서울,마포구,서울특별시 마포구 성미산로29길 17-3,서울 마포구 연남동 250-1
KCOWRPO23N000017039,자연_공원,목련,서울,양천구,서울특별시 양천구 목동동로 10,서울 양천구 신정동 325
KCOWRPO23N000017040,자연_공원,신대부석,서울,강서구,,서울 강서구 방화동 41-1
KCOWRPO23N000017042,자연_공원,민들레,서울,노원구,서울특별시 노원구 노원로 564,서울 노원구 상계동 666
KCOWRPO23N000017043,자연_공원,봉선화,서울,강서구,,서울 강서구 방화동 645-13
KCOWRPO23N000017045,자연_공원,으뜸,서울,강북구,,서울 강북구 미아동 309-43
KCOWRPO23N000017049,자연_공원,오패,서울,강북구,,서울 강북구 미아동 258-236
KCOWRPO23N000017050,자연_공원,미아도심소,서울,강북구,,서울 강북구 미아동 258-148
KCOWRPO23N000017101,자연_공원,꿈동산,서울,동작구,,서울 동작구 상도동 426
KCOWRPO23N000017196,자연_공원,녹번서,서울,은평구,,서울 은평구 대조동 214-9
KCOWRPO23N000017197,자연_공원,기 자 촌,서울,은평구,,서울 은평구 불광동 137-5
KCOWRPO23N000017198,자연_공원,물 푸 레,서울,은평구,서울특별시 은평구 통일로 1067,서울 은평구 진관동 47-5
KCOWRPO23N000017199,자연_공원,신  사,서울,은평구,,서울 은평구 역촌동 62-21
KCOWRPO23N000017200,자연_공원,향   림,서울,은평구,서울특별시 은평구 연서로43가길 30,서울 은평구 진관동 산 52
KCOWRPO23N000017201,자연_공원,진  관,서울,은평구,,서울 은평구 불광동 236-5
KCOWRPO23N000017203,자연_공원,계남,서울,양천구,,서울 양천구 신정동 521
KCOWRPO23N000017211,자연_공원,솔,서울,강서구,,서울 강서구 마곡동 750-1
KCOWRPO23N000017212,자연_공원,예솔,서울,강서구,,서울 강서구 마곡동 743-6
KCOWRPO23N000017213,자연_공원,푸르미,서울,강서구,서울특별시 강서구 마곡서로 182,서울 강서구 마곡동 755-7
KCOWRPO23N000017217,자연_공원,긴등마을,서울,강서구,,서울 강서구 마곡동 725-27
KCOWRPO23N000017218,자연_공원,개화,서울,강서구,,서울 강서구 방화동 818
KCOWRPO23N000017219,자연_공원,꿈나무,서울,동작구,서울특별시 동작구 장승배기로4길 9,서울 동작구 상도동 521
KCOWRPO23N000017220,자연_공원,돌샘,서울,강서구,,서울 강서구 방화동 837
KCOWRPO23N000017221,자연_공원,느티,서울,강서구,,서울 강서구 방화동 799
KCOWRPO23N000017223,자연_공원,능말,서울,강서구,,서울 강서구 방화동 815
KCOWRPO23N000017224,자연_공원,은하수,서울,동작구,,서울 동작구 신대방동 492-222
KCOWRPO23N000017294,자연_공원,못자리골,서울,은평구,,서울 은평구 응암동 761-9
KCOWRPO23N000017295,자연_공원,상림,서울,은평구,서울특별시 은평구 서오릉로21길 11-8,서울 은평구 구산동 340-6
KCOWRPO23N000017296,자연_공원,구  산,서울,은평구,,서울 은평구 응암동 751-22
KCOWRPO23N000017297,자연_공원,거 북 골,서울,은평구,,서울 은평구 응암동 97-17
KCOWRPO23N000017298,자연_공원,녹번동,서울,은평구,,서울 은평구 녹번동 산 27
KCOWRPO23N000017302,자연_공원,내수공원,서울,종로구,,서울 종로구 내수동 73-3
KCOWRPO23N000017416,자연_공원,중앙근린공원,서울,서대문구,서울특별시 서대문구 거북골로 145,서울 서대문구 북가좌동 480
KCOWRPO23N000017443,자연_공원,대림3주택어린이공원,서울,영등포구,,서울 영등포구 대림동 1127-6
KCOWRPO23N000017445,자연_공원,신길9구역 근린공원,서울,영등포구,,서울 영등포구 신길동 4969-8
KCOWRPO23N000017446,자연_공원,(가칭)신길5구역어린이공원,서울,영등포구,,서울 영등포구 신길동 4960
KCOWRPO23N000017447,자연_공원,(가칭)신길5재정비촉진구역 소공원,서울,영등포구,서울특별시 영등포구 여의대방로35가길 19,서울 영등포구 신길동 4958
KCOWRPO23N000017448,자연_공원,아크로타워 역사공원,서울,영등포구,서울특별시 영등포구 국회대로54길 10,서울 영등포구 영등포동7가 203
KCOWRPO23N000017449,자연_공원,(가칭)신길11재정비촉진구역 소공원,서울,영등포구,,서울 영등포구 신길동 4945-1
KCOWRPO23N000017450,자연_공원,(가칭)신길7재정비촉진구역 소공원,서울,영등포구,,서울 영등포구 신길동 4950-1
KCOWRPO23N000017451,자연_공원,(가칭)당산4구역 소공원,서울,영등포구,,서울 영등포구 당산동4가 99-1
KCOWRPO23N000017452,자연_공원,(가칭)모아미래도 소공원,서울,영등포구,,서울 영등포구 문래동5가 67-2
KCOWRPO23N000017454,자연_공원,이음소공원,서울,영등포구,,서울 영등포구 당산동4가 98-1
KCOWRPO23N000017457,자연_공원,파밀리에 소공원,서울,영등포구,,서울 영등포구 대림동 1124-3
KCOWRPO23N000017458,자연_공원,당산역 소공원,서울,영등포구,,서울 영등포구 당산동5가 9-29
KCOWRPO23N000017459,자연_공원,(가칭)신길14재정비촉진구역 소공원,서울,영등포구,,서울 영등포구 신길동 4945-7
KCOWRPO23N000017460,자연_공원,꽃담 소공원,서울,영등포구,,서울 영등포구 당산동5가 4-23
KCOWRPO23N000017461,자연_공원,인스빌2 소공원,서울,영등포구,,서울 영등포구 문래동4가 68-1
KCOWRPO23N000017462,자연_공원,인스빌1 소공원,서울,영등포구,,서울 영등포구 문래동4가 67-1
KCOWRPO23N000017463,자연_공원,문래소공원,서울,영등포구,,서울 영등포구 문래동6가 25-1
KCOWRPO23N000017464,자연_공원,꿈에그린어린이공원,서울,영등포구,,서울 영등포구 신길동 4937-1
KCOWRPO23N000017466,자연_공원,영일어린이공원,서울,영등포구,,서울 영등포구 영등포동 647-3
KCOWRPO23N000017521,자연_공원,하늘,서울,강북구,,서울 강북구 미아동 791-1776
KCOWRPO23N000017805,자연_공원,미,서울,강북구,서울특별시 강북구 도봉로 52,서울 강북구 미아동 1364
KCOWRPO23N000017822,자연_공원,동산,서울,동작구,,서울 동작구 사당동 1000
KCOWRPO23N000017922,자연_공원,샛강,서울,강북구,,서울 강북구 번동 472-43
KCOWRPO23N000017923,자연_공원,논골,서울,강북구,서울특별시 강북구 한천로131길 7,서울 강북구 번동 417-24
KCOWRPO23N000017925,자연_공원,미,서울,강북구,서울특별시 강북구 도봉로 52,서울 강북구 미아동 1364
KCOWRPO23N000017926,자연_공원,미아,서울,강북구,,서울 강북구 미아동 8-73
KCOWRPO23N000017927,자연_공원,고갯마루,서울,강북구,,서울 강북구 미아동 811-13
KCOWRPO23N000017928,자연_공원,테두리,서울,강북구,,서울 강북구 미아동 811-8
KCOWRPO23N000017929,자연_공원,꼭지,서울,강북구,,서울 강북구 미아동 811-7
KCOWRPO23N000017930,자연_공원,폭포,서울,강북구,,서울 강북구 미아동 813-6
KCOWRPO23N000017931,자연_공원,늘푸른,서울,강북구,,서울 강북구 미아동 762-18
KCOWRPO23N000017932,자연_공원,미래,서울,강북구,,서울 강북구 미아동 791-1712
KCOWRPO23N000017934,자연_공원,송월,서울,강북구,서울특별시 강북구 오현로6길 2,서울 강북구 미아동 92-21
KCOWRPO23N000017935,자연_공원,하늘,서울,강북구,,서울 강북구 미아동 791-1776
KCOWRPO23N000017936,자연_공원,응달마을,서울,강북구,,서울 강북구 미아동 707-73
KCOWRPO23N000017937,자연_공원,청암,서울,강북구,,서울 강북구 미아동 776-17
KCOWRPO23N000017938,자연_공원,북한산도시자연공원,서울,강북구,,서울 강북구 미아동 산 108-19
KCOWRPO23N000017981,자연_공원,선사공원,서울,강동구,서울특별시 강동구 올림픽로 836,서울 강동구 암사동 440-1
KCOWRPO23N000018046,자연_공원,돌뫼,서울,성북구,,서울 성북구 석관동 산 1-77
KCOWRPO23N000018047,자연_공원,샛별,서울,동작구,,서울 동작구 사당동 1144
KCOWRPO23N000018058,자연_공원,꿈빛,서울,성북구,서울특별시 성북구 보문로29길 106,서울 성북구 삼선동3가 30-4
KCOWRPO23N000018059,자연_공원,되너미,서울,성북구,서울특별시 성북구 보문로29길 106,서울 성북구 삼선동3가 30-4
KCOWRPO23N000018060,자연_공원,돌마루,서울,성북구,서울특별시 성북구 삼선교로16길 35,서울 성북구 삼선동3가 116
KCOWRPO23N000018062,자연_공원,행복한,서울,성북구,서울특별시 성북구 길음로 33,서울 성북구 길음동 1284
KCOWRPO23N000018063,자연_공원,잔월,서울,성북구,서울특별시 성북구 화랑로13길 17,서울 성북구 하월곡동 22
KCOWRPO23N000018064,자연_공원,길섶,서울,성북구,서울특별시 성북구 길음로13길 22,서울 성북구 길음동 1285
KCOWRPO23N000018066,자연_공원,일신,서울,성북구,서울특별시 성북구 종암로24가길 80,서울 성북구 종암동 134
KCOWRPO23N000018069,자연_공원,늘푸른,서울,강북구,,서울 강북구 미아동 762-18
KCOWRPO23N000018070,자연_공원,옛시장,서울,성북구,서울특별시 성북구 종암로24길 35,서울 성북구 종암동 135
KCOWRPO23N000018071,자연_공원,고암,서울,성북구,서울특별시 성북구 종암로23길 35,서울 성북구 종암동 133
KCOWRPO23N000018074,자연_공원,맑은숲,서울,성북구,서울특별시 성북구 월계로36길 27,서울 성북구 장위동 317
KCOWRPO23N000018076,자연_공원,솔숲,서울,성북구,,서울 성북구 정릉동 170-10
KCOWRPO23N000018078,자연_공원,해맑은,서울,성북구,,서울 성북구 길음동 591-17
KCOWRPO23N000018079,자연_공원,솔향기,서울,성북구,,서울 성북구 길음동 1190
KCOWRPO23N000018080,자연_공원,종암,서울,성북구,,서울 성북구 종암동 104-6
KCOWRPO23N000018081,자연_공원,새소리,서울,성북구,,서울 성북구 돈암동 626-2
KCOWRPO23N000018116,자연_공원,양지,서울,동작구,,서울 동작구 사당동 316-37
KCOWRPO23N000018136,자연_공원,세곡천공원,서울,강남구,,서울 강남구 세곡동 522-1
KCOWRPO23N000018137,자연_공원,충현공원,서울,중구,,서울 중구 신당동 432-524
KCOWRPO23N000018138,자연_공원,아래방죽마을공원,서울,강남구,,서울 강남구 율현동 194-1
KCOWRPO23N000018139,자연_공원,윗방죽마을공원,서울,강남구,,서울 강남구 율현동 308-29
KCOWRPO23N000018140,자연_공원,못골공원,서울,강남구,,서울 강남구 자곡동 447-23
KCOWRPO23N000018141,자연_공원,쟁골공원,서울,강남구,,서울 강남구 자곡동 233-2
KCOWRPO23N000018142,자연_공원,은곡마을공원,서울,강남구,,서울 강남구 세곡동 369-3
KCOWRPO23N000018143,자연_공원,윗반고개공원,서울,강남구,,서울 강남구 세곡동 99-6
KCOWRPO23N000018144,자연_공원,아래반고개공원,서울,강남구,,서울 강남구 세곡동 129-13
KCOWRPO23N000018145,자연_공원,수서개나리공원,서울,강남구,서울특별시 강남구 광평로56길 11,서울 강남구 수서동 723
KCOWRPO23N000018146,자연_공원,수서목련공원,서울,강남구,,서울 강남구 수서동 712-1
KCOWRPO23N000018148,자연_공원,수서까치공원,서울,강남구,서울특별시 강남구 광평로47길 17,서울 강남구 수서동 736
KCOWRPO23N000018149,자연_공원,일원새싹공원,서울,강남구,,서울 강남구 수서동 746-1
KCOWRPO23N000018150,자연_공원,일원진달래공원,서울,강남구,,서울 강남구 일원동 716-1
KCOWRPO23N000018151,자연_공원,일원비둘기공원,서울,강남구,,서울 강남구 일원동 735-1
KCOWRPO23N000018152,자연_공원,일원상록수공원,서울,강남구,서울특별시 강남구 광평로10길 15,서울 강남구 일원동 734
KCOWRPO23N000018153,자연_공원,일원소나무공원,서울,강남구,,서울 강남구 일원동 718-1
KCOWRPO23N000018154,자연_공원,일원느티나무공원,서울,강남구,,서울 강남구 일원동 730-2
KCOWRPO23N000018155,자연_공원,일원개나리공원,서울,강남구,,서울 강남구 일원동 730-3
KCOWRPO23N000018223,자연_공원,샛별,서울,동작구,,서울 동작구 사당동 1144
KCOWRPO23N000018313,자연_공원,자투리(신사)마을마당,서울,은평구,,서울 은평구 불광동 13-33
KCOWRPO23N000018314,자연_공원,자투리(녹번)마을마당,서울,은평구,,서울 은평구 역촌동 85-34
KCOWRPO23N000018315,자연_공원,대조마을마당,서울,은평구,,서울 은평구 진관동 125-43
KCOWRPO23N000018316,자연_공원,신사마을마당,서울,은평구,서울특별시 은평구 은평터널로 178-1,서울 은평구 신사동 200-27
KCOWRPO23N000018317,자연_공원,구산마을마당,서울,은평구,,서울 은평구 신사동 237-177
KCOWRPO23N000018318,자연_공원,불광위령탑마을마당,서울,은평구,,서울 은평구 불광동 270-11
KCOWRPO23N000018319,자연_공원,제각말문화공원 (은평뉴타운제2호 문화공원),서울,은평구,,서울 은평구 불광동 448-11
KCOWRPO23N000018320,자연_공원,금암문화공원 (은평뉴타운제1호문화공원),서울,은평구,서울특별시 은평구 연서로37길 41,서울 은평구 불광동 100-18
KCOWRPO23N000018321,자연_공원,녹번1-2지구 주택재개발정비구역내소공원,서울,은평구,서울특별시 은평구 연서로 415,서울 은평구 진관동 156-6
KCOWRPO23N000018322,자연_공원,신사동(새절)소공원,서울,은평구,,서울 은평구 진관동 산 106-17
KCOWRPO23N000018323,자연_공원,한옥마을소공원,서울,은평구,서울특별시 은평구 연서로 415,서울 은평구 진관동 156-6
KCOWRPO23N000018324,자연_공원,잿말소공원,서울,은평구,,서울 은평구 진관동 81-2
KCOWRPO23N000018325,자연_공원,폭포동소공원,서울,은평구,서울특별시 은평구 통일로 1059,서울 은평구 진관동 47-6
KCOWRPO23N000018326,자연_공원,응암3주택 재개발구역내소공원,서울,은평구,,서울 은평구 진관동 101-2
KCOWRPO23N000018327,자연_공원,불광7구역소공원,서울,은평구,,서울 은평구 진관동 13-2
KCOWRPO23N000018328,자연_공원,불광6구역소공원,서울,은평구,,서울 은평구 진관동 5-3
KCOWRPO23N000018329,자연_공원,불광3구역소공원,서울,은평구,,서울 은평구 진관동 5-3
KCOWRPO23N000018330,자연_공원,응암9구역소공원,서울,은평구,,서울 은평구 대조동 240-3
KCOWRPO23N000018331,자연_공원,요  산소공원,서울,은평구,,서울 은평구 응암동 365-30
KCOWRPO23N000018332,자연_공원,거북이소공원,서울,은평구,,서울 은평구 구산동 345-6
KCOWRPO23N000018333,자연_공원,역촌동소공원,서울,은평구,,서울 은평구 구산동 27-7
KCOWRPO23N000018335,자연_공원,신도,서울,은평구,,서울 은평구 응암동 427-76
KCOWRPO23N000018336,자연_공원,우물골,서울,은평구,서울특별시 은평구 진관2로 57-23,서울 은평구 진관동 85-1
KCOWRPO23N000018337,자연_공원,마고정,서울,은평구,,서울 은평구 구산동 153-2
KCOWRPO23N000018338,자연_공원,덕수천,서울,은평구,,서울 은평구 구산동 173-31
KCOWRPO23N000018385,자연_공원,염창,서울,강서구,서울특별시 강서구 양천로67길 43,서울 강서구 염창동 산 24-10
KCOWRPO23N000018414,자연_공원,갈산,서울,양천구,,서울 양천구 신정동 163-55
KCOWRPO23N000018415,자연_공원,사슴,서울,양천구,서울특별시 양천구 목동동로 130,서울 양천구 신정동 329
KCOWRPO23N000018416,자연_공원,기린,서울,양천구,서울특별시 양천구 목동동로 130,서울 양천구 신정동 329
KCOWRPO23N000018417,자연_공원,꿈나래,서울,동작구,서울특별시 동작구 만양로 6,서울 동작구 상도동 903
KCOWRPO23N000018418,자연_공원,까치,서울,동작구,서울특별시 동작구 동작대로9길 35,서울 동작구 사당동 1028-1
KCOWRPO23N000018419,자연_공원,다람쥐,서울,양천구,서울특별시 양천구 목동동로 100,서울 양천구 신정동 327
KCOWRPO23N000018420,자연_공원,꿈동산,서울,동작구,,서울 동작구 상도동 426
KCOWRPO23N000018424,자연_공원,새뚝,서울,양천구,,서울 양천구 신정동 955-1
KCOWRPO23N000018426,자연_공원,음골,서울,양천구,,서울 양천구 신정동 936-13
KCOWRPO23N000018427,자연_공원,진주,서울,양천구,,서울 양천구 신정동 920-3
KCOWRPO23N000018429,자연_공원,홍익,서울,양천구,,서울 양천구 신정동 896-22
KCOWRPO23N000018430,자연_공원,오구,서울,양천구,,서울 양천구 신정동 888-1
KCOWRPO23N000018431,자연_공원,동개울,서울,양천구,,서울 양천구 신정동 876-1
KCOWRPO23N000018432,자연_공원,신정3동소공원,서울,양천구,서울특별시 양천구 신정로 110,서울 양천구 신정동 1324
KCOWRPO23N000018434,자연_공원,숲속,서울,양천구,,서울 양천구 신정동 1322-16
KCOWRPO23N000018435,자연_공원,연의,서울,양천구,,서울 양천구 신정동 1316-1
KCOWRPO23N000018436,자연_공원,하늘마루,서울,양천구,서울특별시 양천구 신정이펜1로 50,서울 양천구 신정동 1316
KCOWRPO23N000018438,자연_공원,신이,서울,양천구,,서울 양천구 신정동 1284-1
KCOWRPO23N000018440,자연_공원,계남,서울,양천구,,서울 양천구 신정동 521
KCOWRPO23N000018441,자연_공원,신기,서울,양천구,서울특별시 양천구 신정로 293,서울 양천구 신정동 1259
KCOWRPO23N000018464,자연_공원,수락산<시공원>,서울,노원구,,서울 노원구 상계동 산 3-1
KCOWRPO23N000018489,자연_공원,단군,서울,금천구,,서울 금천구 시흥동 169-21
KCOWRPO23N000018490,자연_공원,진달래,서울,동대문구,,서울 동대문구 휘경동 49-384
KCOWRPO23N000018491,자연_공원,까치,서울,동작구,서울특별시 동작구 동작대로9길 35,서울 동작구 사당동 1028-1
KCOWRPO23N000018492,자연_공원,비둘기,서울,동작구,,서울 동작구 상도1동 558
KCOWRPO23N000018493,자연_공원,꾸러기,서울,금천구,,서울 금천구 시흥동 943-16
KCOWRPO23N000018495,자연_공원,풍림,서울,금천구,서울특별시 금천구 시흥대로 165,서울 금천구 시흥동 1026
KCOWRPO23N000018496,자연_공원,부장천,서울,금천구,서울특별시 금천구 금하로 668,서울 금천구 시흥동 893-1
KCOWRPO23N000018497,자연_공원,해태,서울,관악구,서울특별시 관악구 서림3길 47,서울 관악구 신림동 103-141
KCOWRPO23N000018499,자연_공원,남서울,서울,금천구,,서울 금천구 시흥동 1026-2
KCOWRPO23N000018501,자연_공원,쌈지,서울,금천구,,서울 금천구 독산동 189-1
KCOWRPO23N000018502,자연_공원,한사랑,서울,금천구,,서울 금천구 독산동 925-2
KCOWRPO23N000018505,자연_공원,남문,서울,금천구,,서울 금천구 독산동 160-6
KCOWRPO23N000018506,자연_공원,한우물공원,서울,강동구,서울특별시 강동구 아리수로72길 60-16,서울 강동구 고덕동 253
KCOWRPO23N000002234,쇼핑시설_전통시장,태능엔터피아,서울특별시,중랑구,"서울특별시 중랑구 동일로129길 35 (중화동, 태능에셈빌)",서울특별시 중랑구 중화동 314-1 태능에셈빌
KCOWRPO23N000002235,쇼핑시설_전통시장,동원골목시장,서울특별시,중랑구,서울특별시 중랑구 상봉로 49 (면목동),서울특별시 중랑구 면목동 74-1
KCOWRPO23N000002236,쇼핑시설_전통시장,동부골목시장,서울특별시,중랑구,서울특별시 중랑구 중랑천로10길 61 (상봉동),서울특별시 중랑구 상봉동 130-161
KCOWRPO23N000002237,쇼핑시설_전통시장,동성타워프라자,서울특별시,중랑구,"서울특별시 중랑구 봉화산로 221 (신내동, 동성타워프라자)",서울특별시 중랑구 신내동 786 동성타워프라자
KCOWRPO23N000002238,쇼핑시설_전통시장,신아타운,서울특별시,중랑구,서울특별시 중랑구 봉화산로 194 (신내동),서울특별시 중랑구 신내동 666 신아타운
KCOWRPO23N000002239,쇼핑시설_전통시장,동원시장,서울특별시,중랑구,서울특별시 중랑구 면목로74길 45 (면목동),서울특별시 중랑구 면목동 101-1 동원시장
KCOWRPO23N000002240,쇼핑시설_전통시장,사가정시장,서울특별시,중랑구,서울특별시 중랑구 면목로48길 8 (면목동),서울특별시 중랑구 면목동 459-1
KCOWRPO23N000002241,쇼핑시설_전통시장,면목시장,서울특별시,중랑구,서울특별시 중랑구 면목로39길 11 (면목동),서울특별시 중랑구 면목동 650 카멜리아쇼핑센타
KCOWRPO23N000002243,쇼핑시설_전통시장,우림골목시장,서울특별시,중랑구,서울특별시 중랑구 망우로62길 52-4 (망우동),서울특별시 중랑구 망우동 463-44 우림시장 편의시설
KCOWRPO23N000002244,쇼핑시설_전통시장,중랑교종합상가,서울특별시,중랑구,서울특별시 중랑구 망우로32길 23 (상봉동),서울특별시 중랑구 상봉동 129-9 중랑교쇼핑센터
KCOWRPO23N000002245,쇼핑시설_전통시장,서울중앙시장,서울특별시,중구,서울특별시 중구 퇴계로85길 36 (황학동),서울특별시 중구 황학동 442
KCOWRPO23N000002246,쇼핑시설_전통시장,청평화시장,서울특별시,중구,서울특별시 중구 청계천로 334 (신당동),서울특별시 중구 신당동 217-91 청평화시장
KCOWRPO23N000002247,쇼핑시설_전통시장,평화시장,서울특별시,중구,서울특별시 중구 청계천로 274 (을지로6가),서울특별시 중구 을지로6가 17-48
KCOWRPO23N000002248,쇼핑시설_전통시장,통일상가,서울특별시,중구,서울특별시 중구 청계천로 274 (을지로6가),서울특별시 중구 을지로6가 17-48
KCOWRPO23N000002249,쇼핑시설_전통시장,동화상가,서울특별시,중구,서울특별시 중구 장충단로13길 34 (을지로6가),서울특별시 중구 을지로6가 17-415
KCOWRPO23N000002250,쇼핑시설_전통시장,남평화시장,서울특별시,중구,서울특별시 중구 장충단로 282-10 (신당동),서울특별시 중구 신당동 772 남평화시장
KCOWRPO23N000002251,쇼핑시설_전통시장,대림상가,서울특별시,중구,서울특별시 중구 을지로 201 (을지로4가),서울특별시 중구 을지로4가 157-1
KCOWRPO23N000002252,쇼핑시설_전통시장,중부시장,서울특별시,중구,서울특별시 중구 마른내로 115-1 (오장동),서울특별시 중구 오장동 148-16
KCOWRPO23N000002253,쇼핑시설_전통시장,동평화패션타운,서울특별시,중구,서울특별시 중구 청계천로 318 (신당동),서울특별시 중구 신당동 217-92 동평화의류상가
KCOWRPO23N000002254,쇼핑시설_전통시장,신평화패션타운,서울특별시,중구,서울특별시 중구 마장로1길 28-1 (신당동),서울특별시 중구 신당동 217-114
KCOWRPO23N000002255,쇼핑시설_전통시장,테크노상가,서울특별시,중구,서울특별시 중구 마장로1가길 17 (신당동),서울특별시 중구 신당동 213-51 엠씨프라자
KCOWRPO23N000002257,쇼핑시설_전통시장,광희패션몰,서울특별시,중구,서울특별시 중구 마장로1길 21 (신당동),서울특별시 중구 신당동 777 광희시장
KCOWRPO23N000002258,쇼핑시설_전통시장,에리어식스(현.벨포스트),서울특별시,중구,서울특별시 중구 마장로 19 (신당동),서울특별시 중구 신당동 776 서울운동장 평화시장
